region,prov_id,prov_nombre,anio_def,mes_def,grupo_edad,sexo,n_def_covid
Centro,2,CABA,2020,1,20-39 años,femenino,0
Centro,2,CABA,2020,1,20-39 años,masculino,0
Centro,2,CABA,2020,1,40-49 años,femenino,0
Centro,2,CABA,2020,1,40-49 años,masculino,0
Centro,2,CABA,2020,1,50-59 años,femenino,0
Centro,2,CABA,2020,1,50-59 años,masculino,0
Centro,2,CABA,2020,1,60-69 años,femenino,0
Centro,2,CABA,2020,1,60-69 años,masculino,0
Centro,2,CABA,2020,1,70-79 años,femenino,0
Centro,2,CABA,2020,1,70-79 años,masculino,0
Centro,2,CABA,2020,1,80+ años,femenino,0
Centro,2,CABA,2020,1,80+ años,masculino,0
Centro,2,CABA,2020,2,20-39 años,femenino,0
Centro,2,CABA,2020,2,20-39 años,masculino,0
Centro,2,CABA,2020,2,40-49 años,femenino,0
Centro,2,CABA,2020,2,40-49 años,masculino,0
Centro,2,CABA,2020,2,50-59 años,femenino,0
Centro,2,CABA,2020,2,50-59 años,masculino,0
Centro,2,CABA,2020,2,60-69 años,femenino,0
Centro,2,CABA,2020,2,60-69 años,masculino,0
Centro,2,CABA,2020,2,70-79 años,femenino,0
Centro,2,CABA,2020,2,70-79 años,masculino,0
Centro,2,CABA,2020,2,80+ años,femenino,0
Centro,2,CABA,2020,2,80+ años,masculino,0
Centro,2,CABA,2020,3,20-39 años,femenino,0
Centro,2,CABA,2020,3,20-39 años,masculino,0
Centro,2,CABA,2020,3,40-49 años,femenino,0
Centro,2,CABA,2020,3,40-49 años,masculino,0
Centro,2,CABA,2020,3,50-59 años,femenino,0
Centro,2,CABA,2020,3,50-59 años,masculino,0
Centro,2,CABA,2020,3,60-69 años,femenino,0
Centro,2,CABA,2020,3,60-69 años,masculino,1
Centro,2,CABA,2020,3,70-79 años,femenino,0
Centro,2,CABA,2020,3,70-79 años,masculino,2
Centro,2,CABA,2020,3,80+ años,femenino,3
Centro,2,CABA,2020,3,80+ años,masculino,0
Centro,2,CABA,2020,4,20-39 años,femenino,0
Centro,2,CABA,2020,4,20-39 años,masculino,1
Centro,2,CABA,2020,4,40-49 años,femenino,1
Centro,2,CABA,2020,4,40-49 años,masculino,0
Centro,2,CABA,2020,4,50-59 años,femenino,1
Centro,2,CABA,2020,4,50-59 años,masculino,5
Centro,2,CABA,2020,4,60-69 años,femenino,1
Centro,2,CABA,2020,4,60-69 años,masculino,4
Centro,2,CABA,2020,4,70-79 años,femenino,5
Centro,2,CABA,2020,4,70-79 años,masculino,15
Centro,2,CABA,2020,4,80+ años,femenino,14
Centro,2,CABA,2020,4,80+ años,masculino,13
Centro,2,CABA,2020,5,20-39 años,femenino,1
Centro,2,CABA,2020,5,20-39 años,masculino,2
Centro,2,CABA,2020,5,40-49 años,femenino,2
Centro,2,CABA,2020,5,40-49 años,masculino,7
Centro,2,CABA,2020,5,50-59 años,femenino,4
Centro,2,CABA,2020,5,50-59 años,masculino,12
Centro,2,CABA,2020,5,60-69 años,femenino,4
Centro,2,CABA,2020,5,60-69 años,masculino,13
Centro,2,CABA,2020,5,70-79 años,femenino,11
Centro,2,CABA,2020,5,70-79 años,masculino,16
Centro,2,CABA,2020,5,80+ años,femenino,31
Centro,2,CABA,2020,5,80+ años,masculino,26
Centro,2,CABA,2020,6,20-39 años,femenino,1
Centro,2,CABA,2020,6,20-39 años,masculino,8
Centro,2,CABA,2020,6,40-49 años,femenino,11
Centro,2,CABA,2020,6,40-49 años,masculino,10
Centro,2,CABA,2020,6,50-59 años,femenino,10
Centro,2,CABA,2020,6,50-59 años,masculino,31
Centro,2,CABA,2020,6,60-69 años,femenino,16
Centro,2,CABA,2020,6,60-69 años,masculino,51
Centro,2,CABA,2020,6,70-79 años,femenino,43
Centro,2,CABA,2020,6,70-79 años,masculino,57
Centro,2,CABA,2020,6,80+ años,femenino,129
Centro,2,CABA,2020,6,80+ años,masculino,83
Centro,2,CABA,2020,7,20-39 años,femenino,6
Centro,2,CABA,2020,7,20-39 años,masculino,13
Centro,2,CABA,2020,7,40-49 años,femenino,14
Centro,2,CABA,2020,7,40-49 años,masculino,11
Centro,2,CABA,2020,7,50-59 años,femenino,23
Centro,2,CABA,2020,7,50-59 años,masculino,58
Centro,2,CABA,2020,7,60-69 años,femenino,30
Centro,2,CABA,2020,7,60-69 años,masculino,104
Centro,2,CABA,2020,7,70-79 años,femenino,96
Centro,2,CABA,2020,7,70-79 años,masculino,149
Centro,2,CABA,2020,7,80+ años,femenino,352
Centro,2,CABA,2020,7,80+ años,masculino,273
Centro,2,CABA,2020,8,20-39 años,femenino,9
Centro,2,CABA,2020,8,20-39 años,masculino,12
Centro,2,CABA,2020,8,40-49 años,femenino,14
Centro,2,CABA,2020,8,40-49 años,masculino,24
Centro,2,CABA,2020,8,50-59 años,femenino,27
Centro,2,CABA,2020,8,50-59 años,masculino,51
Centro,2,CABA,2020,8,60-69 años,femenino,49
Centro,2,CABA,2020,8,60-69 años,masculino,113
Centro,2,CABA,2020,8,70-79 años,femenino,92
Centro,2,CABA,2020,8,70-79 años,masculino,151
Centro,2,CABA,2020,8,80+ años,femenino,353
Centro,2,CABA,2020,8,80+ años,masculino,276
Centro,2,CABA,2020,9,20-39 años,femenino,1
Centro,2,CABA,2020,9,20-39 años,masculino,10
Centro,2,CABA,2020,9,40-49 años,femenino,8
Centro,2,CABA,2020,9,40-49 años,masculino,14
Centro,2,CABA,2020,9,50-59 años,femenino,16
Centro,2,CABA,2020,9,50-59 años,masculino,41
Centro,2,CABA,2020,9,60-69 años,femenino,38
Centro,2,CABA,2020,9,60-69 años,masculino,116
Centro,2,CABA,2020,9,70-79 años,femenino,94
Centro,2,CABA,2020,9,70-79 años,masculino,152
Centro,2,CABA,2020,9,80+ años,femenino,252
Centro,2,CABA,2020,9,80+ años,masculino,216
Centro,2,CABA,2020,10,20-39 años,femenino,5
Centro,2,CABA,2020,10,20-39 años,masculino,6
Centro,2,CABA,2020,10,40-49 años,femenino,6
Centro,2,CABA,2020,10,40-49 años,masculino,6
Centro,2,CABA,2020,10,50-59 años,femenino,12
Centro,2,CABA,2020,10,50-59 años,masculino,29
Centro,2,CABA,2020,10,60-69 años,femenino,29
Centro,2,CABA,2020,10,60-69 años,masculino,64
Centro,2,CABA,2020,10,70-79 años,femenino,58
Centro,2,CABA,2020,10,70-79 años,masculino,92
Centro,2,CABA,2020,10,80+ años,femenino,155
Centro,2,CABA,2020,10,80+ años,masculino,146
Centro,2,CABA,2020,11,20-39 años,femenino,2
Centro,2,CABA,2020,11,20-39 años,masculino,5
Centro,2,CABA,2020,11,40-49 años,femenino,2
Centro,2,CABA,2020,11,40-49 años,masculino,1
Centro,2,CABA,2020,11,50-59 años,femenino,5
Centro,2,CABA,2020,11,50-59 años,masculino,15
Centro,2,CABA,2020,11,60-69 años,femenino,9
Centro,2,CABA,2020,11,60-69 años,masculino,31
Centro,2,CABA,2020,11,70-79 años,femenino,32
Centro,2,CABA,2020,11,70-79 años,masculino,54
Centro,2,CABA,2020,11,80+ años,femenino,68
Centro,2,CABA,2020,11,80+ años,masculino,58
Centro,2,CABA,2020,12,20-39 años,femenino,1
Centro,2,CABA,2020,12,20-39 años,masculino,2
Centro,2,CABA,2020,12,40-49 años,femenino,2
Centro,2,CABA,2020,12,40-49 años,masculino,7
Centro,2,CABA,2020,12,50-59 años,femenino,0
Centro,2,CABA,2020,12,50-59 años,masculino,13
Centro,2,CABA,2020,12,60-69 años,femenino,4
Centro,2,CABA,2020,12,60-69 años,masculino,36
Centro,2,CABA,2020,12,70-79 años,femenino,24
Centro,2,CABA,2020,12,70-79 años,masculino,47
Centro,2,CABA,2020,12,80+ años,femenino,67
Centro,2,CABA,2020,12,80+ años,masculino,55
Centro,2,CABA,2021,1,20-39 años,femenino,1
Centro,2,CABA,2021,1,20-39 años,masculino,2
Centro,2,CABA,2021,1,40-49 años,femenino,3
Centro,2,CABA,2021,1,40-49 años,masculino,6
Centro,2,CABA,2021,1,50-59 años,femenino,6
Centro,2,CABA,2021,1,50-59 años,masculino,30
Centro,2,CABA,2021,1,60-69 años,femenino,20
Centro,2,CABA,2021,1,60-69 años,masculino,53
Centro,2,CABA,2021,1,70-79 años,femenino,39
Centro,2,CABA,2021,1,70-79 años,masculino,76
Centro,2,CABA,2021,1,80+ años,femenino,92
Centro,2,CABA,2021,1,80+ años,masculino,106
Centro,2,CABA,2021,2,20-39 años,femenino,3
Centro,2,CABA,2021,2,20-39 años,masculino,1
Centro,2,CABA,2021,2,40-49 años,femenino,4
Centro,2,CABA,2021,2,40-49 años,masculino,7
Centro,2,CABA,2021,2,50-59 años,femenino,7
Centro,2,CABA,2021,2,50-59 años,masculino,10
Centro,2,CABA,2021,2,60-69 años,femenino,23
Centro,2,CABA,2021,2,60-69 años,masculino,49
Centro,2,CABA,2021,2,70-79 años,femenino,47
Centro,2,CABA,2021,2,70-79 años,masculino,74
Centro,2,CABA,2021,2,80+ años,femenino,96
Centro,2,CABA,2021,2,80+ años,masculino,92
Centro,2,CABA,2021,3,20-39 años,femenino,0
Centro,2,CABA,2021,3,20-39 años,masculino,2
Centro,2,CABA,2021,3,40-49 años,femenino,1
Centro,2,CABA,2021,3,40-49 años,masculino,7
Centro,2,CABA,2021,3,50-59 años,femenino,3
Centro,2,CABA,2021,3,50-59 años,masculino,20
Centro,2,CABA,2021,3,60-69 años,femenino,14
Centro,2,CABA,2021,3,60-69 años,masculino,41
Centro,2,CABA,2021,3,70-79 años,femenino,42
Centro,2,CABA,2021,3,70-79 años,masculino,69
Centro,2,CABA,2021,3,80+ años,femenino,80
Centro,2,CABA,2021,3,80+ años,masculino,78
Centro,2,CABA,2021,4,20-39 años,femenino,6
Centro,2,CABA,2021,4,20-39 años,masculino,4
Centro,2,CABA,2021,4,40-49 años,femenino,8
Centro,2,CABA,2021,4,40-49 años,masculino,16
Centro,2,CABA,2021,4,50-59 años,femenino,22
Centro,2,CABA,2021,4,50-59 años,masculino,57
Centro,2,CABA,2021,4,60-69 años,femenino,64
Centro,2,CABA,2021,4,60-69 años,masculino,136
Centro,2,CABA,2021,4,70-79 años,femenino,123
Centro,2,CABA,2021,4,70-79 años,masculino,191
Centro,2,CABA,2021,4,80+ años,femenino,169
Centro,2,CABA,2021,4,80+ años,masculino,175
Centro,2,CABA,2021,5,20-39 años,femenino,10
Centro,2,CABA,2021,5,20-39 años,masculino,16
Centro,2,CABA,2021,5,40-49 años,femenino,14
Centro,2,CABA,2021,5,40-49 años,masculino,36
Centro,2,CABA,2021,5,50-59 años,femenino,41
Centro,2,CABA,2021,5,50-59 años,masculino,115
Centro,2,CABA,2021,5,60-69 años,femenino,124
Centro,2,CABA,2021,5,60-69 años,masculino,233
Centro,2,CABA,2021,5,70-79 años,femenino,153
Centro,2,CABA,2021,5,70-79 años,masculino,222
Centro,2,CABA,2021,5,80+ años,femenino,206
Centro,2,CABA,2021,5,80+ años,masculino,170
Centro,2,CABA,2021,6,20-39 años,femenino,5
Centro,2,CABA,2021,6,20-39 años,masculino,19
Centro,2,CABA,2021,6,40-49 años,femenino,25
Centro,2,CABA,2021,6,40-49 años,masculino,50
Centro,2,CABA,2021,6,50-59 años,femenino,41
Centro,2,CABA,2021,6,50-59 años,masculino,124
Centro,2,CABA,2021,6,60-69 años,femenino,64
Centro,2,CABA,2021,6,60-69 años,masculino,149
Centro,2,CABA,2021,6,70-79 años,femenino,87
Centro,2,CABA,2021,6,70-79 años,masculino,110
Centro,2,CABA,2021,6,80+ años,femenino,162
Centro,2,CABA,2021,6,80+ años,masculino,175
Centro,2,CABA,2021,7,20-39 años,femenino,5
Centro,2,CABA,2021,7,20-39 años,masculino,6
Centro,2,CABA,2021,7,40-49 años,femenino,3
Centro,2,CABA,2021,7,40-49 años,masculino,24
Centro,2,CABA,2021,7,50-59 años,femenino,17
Centro,2,CABA,2021,7,50-59 años,masculino,46
Centro,2,CABA,2021,7,60-69 años,femenino,25
Centro,2,CABA,2021,7,60-69 años,masculino,63
Centro,2,CABA,2021,7,70-79 años,femenino,39
Centro,2,CABA,2021,7,70-79 años,masculino,59
Centro,2,CABA,2021,7,80+ años,femenino,78
Centro,2,CABA,2021,7,80+ años,masculino,65
Centro,2,CABA,2021,8,20-39 años,femenino,1
Centro,2,CABA,2021,8,20-39 años,masculino,4
Centro,2,CABA,2021,8,40-49 años,femenino,3
Centro,2,CABA,2021,8,40-49 años,masculino,7
Centro,2,CABA,2021,8,50-59 años,femenino,7
Centro,2,CABA,2021,8,50-59 años,masculino,11
Centro,2,CABA,2021,8,60-69 años,femenino,3
Centro,2,CABA,2021,8,60-69 años,masculino,19
Centro,2,CABA,2021,8,70-79 años,femenino,20
Centro,2,CABA,2021,8,70-79 años,masculino,32
Centro,2,CABA,2021,8,80+ años,femenino,50
Centro,2,CABA,2021,8,80+ años,masculino,21
Centro,2,CABA,2021,9,20-39 años,femenino,0
Centro,2,CABA,2021,9,20-39 años,masculino,2
Centro,2,CABA,2021,9,40-49 años,femenino,2
Centro,2,CABA,2021,9,40-49 años,masculino,3
Centro,2,CABA,2021,9,50-59 años,femenino,1
Centro,2,CABA,2021,9,50-59 años,masculino,3
Centro,2,CABA,2021,9,60-69 años,femenino,1
Centro,2,CABA,2021,9,60-69 años,masculino,7
Centro,2,CABA,2021,9,70-79 años,femenino,6
Centro,2,CABA,2021,9,70-79 años,masculino,8
Centro,2,CABA,2021,9,80+ años,femenino,11
Centro,2,CABA,2021,9,80+ años,masculino,9
Centro,2,CABA,2021,10,20-39 años,femenino,1
Centro,2,CABA,2021,10,20-39 años,masculino,1
Centro,2,CABA,2021,10,40-49 años,femenino,0
Centro,2,CABA,2021,10,40-49 años,masculino,3
Centro,2,CABA,2021,10,50-59 años,femenino,1
Centro,2,CABA,2021,10,50-59 años,masculino,1
Centro,2,CABA,2021,10,60-69 años,femenino,0
Centro,2,CABA,2021,10,60-69 años,masculino,2
Centro,2,CABA,2021,10,70-79 años,femenino,4
Centro,2,CABA,2021,10,70-79 años,masculino,6
Centro,2,CABA,2021,10,80+ años,femenino,3
Centro,2,CABA,2021,10,80+ años,masculino,5
Centro,2,CABA,2021,11,20-39 años,femenino,2
Centro,2,CABA,2021,11,20-39 años,masculino,0
Centro,2,CABA,2021,11,40-49 años,femenino,0
Centro,2,CABA,2021,11,40-49 años,masculino,1
Centro,2,CABA,2021,11,50-59 años,femenino,2
Centro,2,CABA,2021,11,50-59 años,masculino,1
Centro,2,CABA,2021,11,60-69 años,femenino,0
Centro,2,CABA,2021,11,60-69 años,masculino,4
Centro,2,CABA,2021,11,70-79 años,femenino,0
Centro,2,CABA,2021,11,70-79 años,masculino,1
Centro,2,CABA,2021,11,80+ años,femenino,5
Centro,2,CABA,2021,11,80+ años,masculino,2
Centro,2,CABA,2021,12,20-39 años,femenino,0
Centro,2,CABA,2021,12,20-39 años,masculino,2
Centro,2,CABA,2021,12,40-49 años,femenino,0
Centro,2,CABA,2021,12,40-49 años,masculino,1
Centro,2,CABA,2021,12,50-59 años,femenino,0
Centro,2,CABA,2021,12,50-59 años,masculino,2
Centro,2,CABA,2021,12,60-69 años,femenino,0
Centro,2,CABA,2021,12,60-69 años,masculino,2
Centro,2,CABA,2021,12,70-79 años,femenino,4
Centro,2,CABA,2021,12,70-79 años,masculino,6
Centro,2,CABA,2021,12,80+ años,femenino,18
Centro,2,CABA,2021,12,80+ años,masculino,12
Centro,2,CABA,2022,1,20-39 años,femenino,4
Centro,2,CABA,2022,1,20-39 años,masculino,7
Centro,2,CABA,2022,1,40-49 años,femenino,7
Centro,2,CABA,2022,1,40-49 años,masculino,12
Centro,2,CABA,2022,1,50-59 años,femenino,12
Centro,2,CABA,2022,1,50-59 años,masculino,20
Centro,2,CABA,2022,1,60-69 años,femenino,29
Centro,2,CABA,2022,1,60-69 años,masculino,38
Centro,2,CABA,2022,1,70-79 años,femenino,54
Centro,2,CABA,2022,1,70-79 años,masculino,86
Centro,2,CABA,2022,1,80+ años,femenino,231
Centro,2,CABA,2022,1,80+ años,masculino,175
Centro,2,CABA,2022,2,20-39 años,femenino,2
Centro,2,CABA,2022,2,20-39 años,masculino,2
Centro,2,CABA,2022,2,40-49 años,femenino,0
Centro,2,CABA,2022,2,40-49 años,masculino,7
Centro,2,CABA,2022,2,50-59 años,femenino,5
Centro,2,CABA,2022,2,50-59 años,masculino,11
Centro,2,CABA,2022,2,60-69 años,femenino,16
Centro,2,CABA,2022,2,60-69 años,masculino,27
Centro,2,CABA,2022,2,70-79 años,femenino,34
Centro,2,CABA,2022,2,70-79 años,masculino,57
Centro,2,CABA,2022,2,80+ años,femenino,133
Centro,2,CABA,2022,2,80+ años,masculino,91
Centro,2,CABA,2022,3,20-39 años,femenino,1
Centro,2,CABA,2022,3,20-39 años,masculino,2
Centro,2,CABA,2022,3,40-49 años,femenino,1
Centro,2,CABA,2022,3,40-49 años,masculino,0
Centro,2,CABA,2022,3,50-59 años,femenino,3
Centro,2,CABA,2022,3,50-59 años,masculino,3
Centro,2,CABA,2022,3,60-69 años,femenino,7
Centro,2,CABA,2022,3,60-69 años,masculino,7
Centro,2,CABA,2022,3,70-79 años,femenino,7
Centro,2,CABA,2022,3,70-79 años,masculino,8
Centro,2,CABA,2022,3,80+ años,femenino,23
Centro,2,CABA,2022,3,80+ años,masculino,20
Centro,2,CABA,2022,4,20-39 años,femenino,0
Centro,2,CABA,2022,4,20-39 años,masculino,0
Centro,2,CABA,2022,4,40-49 años,femenino,0
Centro,2,CABA,2022,4,40-49 años,masculino,1
Centro,2,CABA,2022,4,50-59 años,femenino,1
Centro,2,CABA,2022,4,50-59 años,masculino,2
Centro,2,CABA,2022,4,60-69 años,femenino,4
Centro,2,CABA,2022,4,60-69 años,masculino,0
Centro,2,CABA,2022,4,70-79 años,femenino,1
Centro,2,CABA,2022,4,70-79 años,masculino,4
Centro,2,CABA,2022,4,80+ años,femenino,8
Centro,2,CABA,2022,4,80+ años,masculino,3
Centro,2,CABA,2022,5,20-39 años,femenino,0
Centro,2,CABA,2022,5,20-39 años,masculino,1
Centro,2,CABA,2022,5,40-49 años,femenino,0
Centro,2,CABA,2022,5,40-49 años,masculino,0
Centro,2,CABA,2022,5,50-59 años,femenino,0
Centro,2,CABA,2022,5,50-59 años,masculino,1
Centro,2,CABA,2022,5,60-69 años,femenino,2
Centro,2,CABA,2022,5,60-69 años,masculino,4
Centro,2,CABA,2022,5,70-79 años,femenino,2
Centro,2,CABA,2022,5,70-79 años,masculino,2
Centro,2,CABA,2022,5,80+ años,femenino,16
Centro,2,CABA,2022,5,80+ años,masculino,11
Centro,2,CABA,2022,6,20-39 años,femenino,0
Centro,2,CABA,2022,6,20-39 años,masculino,0
Centro,2,CABA,2022,6,40-49 años,femenino,1
Centro,2,CABA,2022,6,40-49 años,masculino,0
Centro,2,CABA,2022,6,50-59 años,femenino,0
Centro,2,CABA,2022,6,50-59 años,masculino,0
Centro,2,CABA,2022,6,60-69 años,femenino,1
Centro,2,CABA,2022,6,60-69 años,masculino,0
Centro,2,CABA,2022,6,70-79 años,femenino,1
Centro,2,CABA,2022,6,70-79 años,masculino,0
Centro,2,CABA,2022,6,80+ años,femenino,1
Centro,2,CABA,2022,6,80+ años,masculino,0
Centro,2,CABA,2022,7,20-39 años,femenino,0
Centro,2,CABA,2022,7,20-39 años,masculino,0
Centro,2,CABA,2022,7,40-49 años,femenino,0
Centro,2,CABA,2022,7,40-49 años,masculino,0
Centro,2,CABA,2022,7,50-59 años,femenino,0
Centro,2,CABA,2022,7,50-59 años,masculino,0
Centro,2,CABA,2022,7,60-69 años,femenino,0
Centro,2,CABA,2022,7,60-69 años,masculino,0
Centro,2,CABA,2022,7,70-79 años,femenino,0
Centro,2,CABA,2022,7,70-79 años,masculino,0
Centro,2,CABA,2022,7,80+ años,femenino,0
Centro,2,CABA,2022,7,80+ años,masculino,0
Centro,2,CABA,2022,8,20-39 años,femenino,0
Centro,2,CABA,2022,8,20-39 años,masculino,0
Centro,2,CABA,2022,8,40-49 años,femenino,0
Centro,2,CABA,2022,8,40-49 años,masculino,0
Centro,2,CABA,2022,8,50-59 años,femenino,0
Centro,2,CABA,2022,8,50-59 años,masculino,0
Centro,2,CABA,2022,8,60-69 años,femenino,0
Centro,2,CABA,2022,8,60-69 años,masculino,0
Centro,2,CABA,2022,8,70-79 años,femenino,0
Centro,2,CABA,2022,8,70-79 años,masculino,0
Centro,2,CABA,2022,8,80+ años,femenino,0
Centro,2,CABA,2022,8,80+ años,masculino,0
Centro,2,CABA,2022,9,20-39 años,femenino,0
Centro,2,CABA,2022,9,20-39 años,masculino,0
Centro,2,CABA,2022,9,40-49 años,femenino,0
Centro,2,CABA,2022,9,40-49 años,masculino,0
Centro,2,CABA,2022,9,50-59 años,femenino,0
Centro,2,CABA,2022,9,50-59 años,masculino,0
Centro,2,CABA,2022,9,60-69 años,femenino,0
Centro,2,CABA,2022,9,60-69 años,masculino,0
Centro,2,CABA,2022,9,70-79 años,femenino,0
Centro,2,CABA,2022,9,70-79 años,masculino,0
Centro,2,CABA,2022,9,80+ años,femenino,0
Centro,2,CABA,2022,9,80+ años,masculino,0
Centro,2,CABA,2022,10,20-39 años,femenino,0
Centro,2,CABA,2022,10,20-39 años,masculino,0
Centro,2,CABA,2022,10,40-49 años,femenino,0
Centro,2,CABA,2022,10,40-49 años,masculino,0
Centro,2,CABA,2022,10,50-59 años,femenino,0
Centro,2,CABA,2022,10,50-59 años,masculino,0
Centro,2,CABA,2022,10,60-69 años,femenino,0
Centro,2,CABA,2022,10,60-69 años,masculino,0
Centro,2,CABA,2022,10,70-79 años,femenino,0
Centro,2,CABA,2022,10,70-79 años,masculino,0
Centro,2,CABA,2022,10,80+ años,femenino,0
Centro,2,CABA,2022,10,80+ años,masculino,0
Centro,2,CABA,2022,11,20-39 años,femenino,0
Centro,2,CABA,2022,11,20-39 años,masculino,0
Centro,2,CABA,2022,11,40-49 años,femenino,0
Centro,2,CABA,2022,11,40-49 años,masculino,0
Centro,2,CABA,2022,11,50-59 años,femenino,0
Centro,2,CABA,2022,11,50-59 años,masculino,0
Centro,2,CABA,2022,11,60-69 años,femenino,0
Centro,2,CABA,2022,11,60-69 años,masculino,0
Centro,2,CABA,2022,11,70-79 años,femenino,0
Centro,2,CABA,2022,11,70-79 años,masculino,0
Centro,2,CABA,2022,11,80+ años,femenino,0
Centro,2,CABA,2022,11,80+ años,masculino,0
Centro,2,CABA,2022,12,20-39 años,femenino,0
Centro,2,CABA,2022,12,20-39 años,masculino,0
Centro,2,CABA,2022,12,40-49 años,femenino,0
Centro,2,CABA,2022,12,40-49 años,masculino,0
Centro,2,CABA,2022,12,50-59 años,femenino,0
Centro,2,CABA,2022,12,50-59 años,masculino,0
Centro,2,CABA,2022,12,60-69 años,femenino,0
Centro,2,CABA,2022,12,60-69 años,masculino,0
Centro,2,CABA,2022,12,70-79 años,femenino,0
Centro,2,CABA,2022,12,70-79 años,masculino,0
Centro,2,CABA,2022,12,80+ años,femenino,0
Centro,2,CABA,2022,12,80+ años,masculino,0
Centro,6,Buenos Aires,2020,1,20-39 años,femenino,0
Centro,6,Buenos Aires,2020,1,20-39 años,masculino,0
Centro,6,Buenos Aires,2020,1,40-49 años,femenino,0
Centro,6,Buenos Aires,2020,1,40-49 años,masculino,0
Centro,6,Buenos Aires,2020,1,50-59 años,femenino,0
Centro,6,Buenos Aires,2020,1,50-59 años,masculino,0
Centro,6,Buenos Aires,2020,1,60-69 años,femenino,0
Centro,6,Buenos Aires,2020,1,60-69 años,masculino,0
Centro,6,Buenos Aires,2020,1,70-79 años,femenino,0
Centro,6,Buenos Aires,2020,1,70-79 años,masculino,0
Centro,6,Buenos Aires,2020,1,80+ años,femenino,0
Centro,6,Buenos Aires,2020,1,80+ años,masculino,0
Centro,6,Buenos Aires,2020,2,20-39 años,femenino,0
Centro,6,Buenos Aires,2020,2,20-39 años,masculino,0
Centro,6,Buenos Aires,2020,2,40-49 años,femenino,0
Centro,6,Buenos Aires,2020,2,40-49 años,masculino,0
Centro,6,Buenos Aires,2020,2,50-59 años,femenino,0
Centro,6,Buenos Aires,2020,2,50-59 años,masculino,0
Centro,6,Buenos Aires,2020,2,60-69 años,femenino,0
Centro,6,Buenos Aires,2020,2,60-69 años,masculino,0
Centro,6,Buenos Aires,2020,2,70-79 años,femenino,0
Centro,6,Buenos Aires,2020,2,70-79 años,masculino,0
Centro,6,Buenos Aires,2020,2,80+ años,femenino,0
Centro,6,Buenos Aires,2020,2,80+ años,masculino,0
Centro,6,Buenos Aires,2020,3,20-39 años,femenino,0
Centro,6,Buenos Aires,2020,3,20-39 años,masculino,0
Centro,6,Buenos Aires,2020,3,40-49 años,femenino,0
Centro,6,Buenos Aires,2020,3,40-49 años,masculino,0
Centro,6,Buenos Aires,2020,3,50-59 años,femenino,0
Centro,6,Buenos Aires,2020,3,50-59 años,masculino,1
Centro,6,Buenos Aires,2020,3,60-69 años,femenino,1
Centro,6,Buenos Aires,2020,3,60-69 años,masculino,2
Centro,6,Buenos Aires,2020,3,70-79 años,femenino,1
Centro,6,Buenos Aires,2020,3,70-79 años,masculino,2
Centro,6,Buenos Aires,2020,3,80+ años,femenino,0
Centro,6,Buenos Aires,2020,3,80+ años,masculino,2
Centro,6,Buenos Aires,2020,4,20-39 años,femenino,0
Centro,6,Buenos Aires,2020,4,20-39 años,masculino,2
Centro,6,Buenos Aires,2020,4,40-49 años,femenino,1
Centro,6,Buenos Aires,2020,4,40-49 años,masculino,4
Centro,6,Buenos Aires,2020,4,50-59 años,femenino,4
Centro,6,Buenos Aires,2020,4,50-59 años,masculino,7
Centro,6,Buenos Aires,2020,4,60-69 años,femenino,9
Centro,6,Buenos Aires,2020,4,60-69 años,masculino,9
Centro,6,Buenos Aires,2020,4,70-79 años,femenino,11
Centro,6,Buenos Aires,2020,4,70-79 años,masculino,11
Centro,6,Buenos Aires,2020,4,80+ años,femenino,19
Centro,6,Buenos Aires,2020,4,80+ años,masculino,27
Centro,6,Buenos Aires,2020,5,20-39 años,femenino,3
Centro,6,Buenos Aires,2020,5,20-39 años,masculino,2
Centro,6,Buenos Aires,2020,5,40-49 años,femenino,2
Centro,6,Buenos Aires,2020,5,40-49 años,masculino,6
Centro,6,Buenos Aires,2020,5,50-59 años,femenino,3
Centro,6,Buenos Aires,2020,5,50-59 años,masculino,9
Centro,6,Buenos Aires,2020,5,60-69 años,femenino,13
Centro,6,Buenos Aires,2020,5,60-69 años,masculino,20
Centro,6,Buenos Aires,2020,5,70-79 años,femenino,18
Centro,6,Buenos Aires,2020,5,70-79 años,masculino,27
Centro,6,Buenos Aires,2020,5,80+ años,femenino,39
Centro,6,Buenos Aires,2020,5,80+ años,masculino,32
Centro,6,Buenos Aires,2020,6,20-39 años,femenino,8
Centro,6,Buenos Aires,2020,6,20-39 años,masculino,17
Centro,6,Buenos Aires,2020,6,40-49 años,femenino,17
Centro,6,Buenos Aires,2020,6,40-49 años,masculino,26
Centro,6,Buenos Aires,2020,6,50-59 años,femenino,11
Centro,6,Buenos Aires,2020,6,50-59 años,masculino,62
Centro,6,Buenos Aires,2020,6,60-69 años,femenino,40
Centro,6,Buenos Aires,2020,6,60-69 años,masculino,93
Centro,6,Buenos Aires,2020,6,70-79 años,femenino,61
Centro,6,Buenos Aires,2020,6,70-79 años,masculino,116
Centro,6,Buenos Aires,2020,6,80+ años,femenino,129
Centro,6,Buenos Aires,2020,6,80+ años,masculino,115
Centro,6,Buenos Aires,2020,7,20-39 años,femenino,25
Centro,6,Buenos Aires,2020,7,20-39 años,masculino,38
Centro,6,Buenos Aires,2020,7,40-49 años,femenino,36
Centro,6,Buenos Aires,2020,7,40-49 años,masculino,68
